full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation,Label
IHSG Hari Ini Berpotensi Menguat ke Rentang 7.180-7.254 https://t.co/opwecCMizz https://t.co/9v1PeuPATX,ihsg potensi kuat rentang 180 7,https://x.com/undefined/status/1794908692049277403,https://pbs.twimg.com/media/GOjL8aDaMAACt42.jpg,3061082498,1794908692049277403,2024-07-15 9:17:55,2015-03-01,10 Tahun 6 Bulan,BobSulabayah,0,0,0,0,0,0,179.0,1,0
BI dan The Fed sudah mulai siklus pemangkasan suku bunga. The Fed tadi malam membuat kejutan pemangkasan suku bunga jumbo sebesar 50 bps. The Fed pivot dana asing akan terus mengalir deras masuk ke IHSG. Target IHSG selanjutnya di level 8400 kisaran fibonacci 161.8% https://t.co/4m48BNHgH0,bi fed siklus mangkas suku bunga fed malam kejut mangkas suku bunga jumbo bps fed pivot dana asing alir deras masuk ihsg target ihsg level kisar fibonacci,https://x.com/undefined/status/1836565919629554105,https://pbs.twimg.com/media/GXzK-CtakAEDL9r.jpg,465464916,1836565919629554105,2024-09-19 0:40:11,2012-01-01,13 Tahun 8 Bulan,RIKOPEDIA2008,-,0,0,1,1,1,1171.0,1,0
View IHSG Data Inflasi PMI #AKRA #BRPT #BSDE #CUAN #INDF #ICBP #MEDC #PGAS #ERAA #MAPI Data Tenaga Kerja AS #Gold #Bitcoin (SOS) &amp; Live Streaming #IDXChannel 1 Nov 15.50 - 16.20 WIB (Isu Pilpres AS &amp; Seasonal Nov 2014 - 2023). #ctasaham #saham #idx #inflasi #GDP #Nonfarmpayroll https://t.co/kJ3xxmtGZk,view ihsg data inflasi pmi data tenaga kerja as sos live streaming nov 50 16 isu pilpres as seasonal nov 2014 2023,https://x.com/undefined/status/1852251056245477626,https://pbs.twimg.com/media/GbSEhHWbgAANfOu.jpg,85741863,1852251056245477626,2024-11-01 7:27:19,2009-10-01,15 Tahun 11 Bulan,andri_zakarias,0,0,0,0,0,0,6001.0,1,0
Infrastruktur efisien dan adanya Badan Pengelola Investasi Daya Anagata Nusantara (BPI Danantara) menjadi kunci menuju Indonesia Emas 2045. #DukungDanantara #EkonomiKuat https://t.co/xQSYMV1g8Y,infrastruktur efisien badan kelola investasi daya anagata nusantara bpi danantara kunci indonesia emas,https://x.com/undefined/status/1900790120376402258,https://pbs.twimg.com/media/GmD2igXbcAIV0fK.jpg,2506280550,1900790120376402258,Sat Mar 15 06:04:14 +0000 2025,05/01/2014,11 tahun 4 bulan,dinosartos,0,0.0,0,0,0,0,19.0,1,1
Yuk mulai investasi dari sekarang Pilih instrumen investasi sesuai kebutuhanmu dan pahami juga risikonya ya Sobat! https://t.co/S6K7ATRSWM,yuk investasi pilih instrumen investasi butuh paham risiko sobat,https://x.com/undefined/status/1885214982268465527,https://pbs.twimg.com/media/GimhBwqbcAAsX5D.jpg,1869673304,1885214888274047392,Fri Jan 31 06:34:12 +0000 2025,09/01/2013,12 Tahun 8 Bulan,ojkindonesia,1,1,0,0,0,2,178200.0,1,0
IHSG tertekan di awal November ambruk 0 91% atau 68 76 poin ke 7.505 26 10 dari 11 indeks sektoral ke zona merah. Sektor kesehatan terjun 1 65%. Sektor transportasi dan logistik tumbang 2 64%. Total vol transaksi 20 miliar saham dengan nilai Rp 10 5 T. https://t.co/u5gfSKwe6Z https://t.co/tbDlVhGiZN,ihsg tekan november ambruk poin indeks sektoral zona merah sektor sehat terjun sektor transportasi logistik tumbang total vol transaksi miliar saham nilai rp,https://x.com/undefined/status/1852287767113523468,https://pbs.twimg.com/media/GbSlv3aa8AIaQb6.jpg,1730414328350957568,1852287767113523468,2024-11-01 9:53:12,2023-12-01,1 Tahun 9 Bulan,yuantasekuritas,0,0,0,0,0,0,5.0,1,1
LPS JAMIN DANA NASABAH TIDAK AKAN BERISIKO KARENA PENGGABUNGAN BUMN KE DANANTARA https://t.co/Qa1vm5qb8V,lps jamin dana nasabah risiko gabung bumn danantara,https://x.com/undefined/status/1901877233750598137,https://pbs.twimg.com/media/GmTTQ7JXgAAN2OK.jpg,1568258758094245888,1901877233750598137,Tue Mar 18 06:04:02 +0000 2025,09/01/2022,3 tahun 0 bulan,ekonomiplus62,0,0.0,0,0,0,0,45.0,1,1
@helmi_stbd Sebanyak 250 JT rakyat Indonesia tidak ada yang bisa mengelola keuangan di negara ini sampai2 pengelola danantara aja di impor dari negara luar..luar biasa kaya nya kita.... https://t.co/JTP0Ec5imB,juta rakyat indonesia kelola uang negara sampai2 kelola danantara impor negara kaya nya,https://x.com/undefined/status/1904449319576776732,https://pbs.twimg.com/media/Gm32kDgbUAAEd8d.jpg,1444146027892600834,1904118283097514204,Tue Mar 25 08:24:35 +0000 2025,10/01/2021,3 tahun 11 bulan,JhonRiz57726790,0,0.0,0,0,1,2,1781.0,1,1
HAMPIR 3%... #IHSGTERANG . IHSG 6.830 +192.4(+2.90%). https://t.co/S0ZsHknRL4,ihsg,https://x.com/undefined/status/1891417902923850005,https://pbs.twimg.com/media/Gj-qjdMbgAA12xv.jpg,1696740314726440960,1891417902923850005,2025-02-17 9:22:23,2023-08-01,2 Tahun 1 Bulan,t_marasi,0,0,0,0,0,0,9.0,1,1
Apa ketika nilai tukar Rupiah terhadap Dollar Amerika anjlok berarti @realDonaldTrump salah paham juga ? @prabowo @Gerindra https://t.co/jucYy07mZp,nilai tukar rupiah dollar amerika anjlok salah paham,https://x.com/undefined/status/1894562997395493144,https://pbs.twimg.com/media/GkrXAXpWIAEn7PF.jpg,64671311,1894562997395493144,Wed Feb 26 01:39:52 +0000 2025,08/01/2009,16 Tahun 8 Bulan,dennyarisman,0,0,0,0,0,0,649.0,1,0
Nilai tukar rupiah terhadap dolar AS mencatat penguatan signifikan setelah Indonesia resmi menjadi anggota BRICS (Brasil Rusia India China dan Afrika Selatan). Langkah ini mendapatkan respons positif dari pasar dan memperkuat posisi Indonesia di kancah internasional. https://t.co/8ZBpAZOQa7,nilai tukar rupiah dolar as catat kuat signifikan indonesia resmi anggota brics brasil rusia india china afrika selatan langkah respons positif pasar kuat posisi indonesia kancah internasional,https://x.com/undefined/status/1878381946172305898,https://pbs.twimg.com/media/GhFabO_aoAAk5TD.jpg,1554261838376087552,1878381946172305898,Sun Jan 12 10:02:09 +0000 2025,08/01/2022,3 Tahun 8 Bulan,Nusantara1News,0,0,0,1,0,0,3022.0,1,0
Investasi Danantara Pada Industri Kelapa Sawit Sangat Layak Secara Ekonomi #DukungDanantara #EkonomiKuat https://t.co/ZI1c03ctWQ,investasi danantara industri kelapa sawit layak ekonomi,https://x.com/undefined/status/1902201324244234337,https://pbs.twimg.com/media/GmX6BQKacAA_LH9.jpg,1571512832486940679,1902200732998365292,Wed Mar 19 03:31:51 +0000 2025,09/01/2022,3 tahun 0 bulan,pramashton,0,0.0,0,0,0,0,23.0,1,0
Orang-orang minta edit foto minTri sih cuma minta kamu buat ikutan Canvativity. Karena kamu bisa menangin hadiah puluhan juta rupiah dan masih banyak hadiah lainnya! Daftar di https://t.co/kCTclsEJK7 dan upload karya terbaik kamu. #IniWaktunyaKita https://t.co/y9LJcGqKk3,orangorang edit foto mintri sih ikut canvativity menangin hadiah puluh juta rupiah hadiah daftar upload karya baik,https://x.com/undefined/status/1880782228281503961,https://pbs.twimg.com/media/GhfQq95aQAAyNcY.jpg,63433517,1880782228281503961,Sun Jan 19 01:00:01 +0000 2025,08/01/2009,16 Tahun 8 Bulan,triindonesia,1,1,0,0,0,3,317300.0,1,1
Anggaran negara bukan sekadar angka tapi amanah. Pastikan setiap rupiah DIGUNAKAN UNTUK RAKYAT. LEBIH PAHAM LEBIH JELAS https://t.co/2IVgXhsnwH,anggar negara angka amanah pasti rupiah rakyat paham,https://x.com/undefined/status/1889854822117233076,https://pbs.twimg.com/media/Gjoctc_aIAEaRRG.jpg,1516726286,1889854822117233076,Thu Feb 13 01:51:16 +0000 2025,06/01/2013,12 Tahun 8 Bulan,agathadew_,0,0,0,124,25,66,24100.0,1,0
PONAKAN OPUNG Jadi Calon KETUA DANANTARA‼️ Wewww tanggung amat Lantik aja skalian jadi DEWA! https://t.co/qipQ5IZazi,ponakan opung calon ketua danantara wow tanggung lantik dewa,https://x.com/undefined/status/1893726975782744512,https://pbs.twimg.com/ext_tw_video_thumb/1893726914118082560/pu/img/vDIJvounOGLKp8VT.jpg,1118723550649544704,1893726975782744512,Sun Feb 23 18:17:49 +0000 2025,04/01/2019,6 tahun 5 bulan,AraituLaki,0,1.0,0,6,11,25,17100.0,1,1
Danantara bisa menjadi kekuatan besar untuk Indonesia #Danantara #danantarauntukindonesia https://t.co/TMgMAY9eEl,danantara kuat indonesia,https://x.com/undefined/status/1900071170504089838,https://pbs.twimg.com/media/Gl5oqPmWgAAfDKD.jpg,1564436564855234560,1900071170504089838,Thu Mar 13 06:27:23 +0000 2025,08/01/2022,3 tahun 1 bulan,kharism79,0,0.0,0,0,0,1,320.0,1,1
Danantara Untuk Indonesia https://t.co/VzwHd0TAj5,danantara indonesia,https://x.com/undefined/status/1901515455799623797,https://pbs.twimg.com/media/GmOKOkOaMAAf-gv.jpg,1525478030835318784,1898632433156981240,Mon Mar 17 06:06:27 +0000 2025,05/01/2022,3 tahun 4 bulan,AngsaPuty,0,0.0,0,0,0,1,152.0,1,1
Badan Pengelola Investasi Daya Anagata Nusantara akan memastikan setiap investasi berkontribusi pada kesejahteraan bangsa #DukunganDanantara #Danantara #BersamaLebihBaik #UntukSemua #DukunganPenuh #Persatuan #MajuBersama https://t.co/XEFkVtjHDs,badan kelola investasi daya anagata nusantara investasi kontribusi sejahtera bangsa,https://x.com/undefined/status/1903644646749921596,https://pbs.twimg.com/media/GmsatoLaQAA5DA3.jpg,1296263815533756416,1903644646749921596,Sun Mar 23 03:07:06 +0000 2025,08/01/2020,5 tahun 1 bulan,Rajawali_NKRI,0,0.0,0,0,0,1,242.0,1,1
IHSG Sesi I Naik 0 32% ke Level 7.697 https://t.co/1mTWxx8v4C https://t.co/wwo13KgBpa,ihsg sesi level,https://x.com/undefined/status/1831567711568327078,https://pbs.twimg.com/media/GWsJIK_aQAA__0F.jpg,3061082498,1831567711568327078,2024-09-05 5:39:05,2015-03-01,10 Tahun 6 Bulan,BobSulabayah,0,0,0,0,0,0,179.0,1,1
Chart weekly EXCL terlihat jelas candle mendekati akhir fase konsolidasi dari pattern triangle. EXCL salah satu saham paling defensif. Meskipun IHSG turun 10% dan mayoritas saham turun saham EXCL tetap anti badai. VALUASI SAHAM EXCL 3000 https://t.co/Dik5etzpXH,chart weekly excl candle dekat fase konsolidasi pattern triangle excl salah saham defensif ihsg turun mayoritas saham turun saham excl anti badai valuasi saham excl,https://x.com/undefined/status/1863795013475549425,https://pbs.twimg.com/media/Gd2Hr-sbUAApTIQ.jpg,465464916,1863795013475549425,2024-12-03 3:58:53,2012-01-01,13 Tahun 8 Bulan,RIKOPEDIA2008,-,0,0,1,0,2,1171.0,1,0
Sudah 2 hari berturut-turut yuk bisa yuk besok $IHSG juga ditutup hijau biar porto ga gitu anomali Sebelum kamu lanjut menghafal anomali yg lewat fyp jgn lupa cek rekap market hari iniii yaaa! ⬇️ #BahanaSekuritas #PMwrap https://t.co/1mel7Ws0ro,berturutturut yuk yuk besok ihsg tutup hijau biar porto anomali hafal anomali fyp lupa cek rekap market,https://x.com/SekuritasBahana/status/1914670178979467721,https://pbs.twimg.com/media/GpJD-e4a4CgEPY_.jpg,1488712320495009792,1914670178979467721,2025-04-22 13:18:38,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,1,0,0,1,1294.0,1,1
Yuk bisa yuk windress tahun ini #windowdressing #ihsg #saham #pasarmodal #infosaham #sahampemula #ciptadana #bluechip https://t.co/kJu24i4CQI,yuk yuk windress,https://x.com/undefined/status/1866735590005411879,https://pbs.twimg.com/media/Gef6Hq-aEAIaqXX.jpg,1396754054915653634,1866735590005411879,2024-12-11 6:43:41,2021-05-01,4 Tahun 4 Bulan,pinepickid,1,0,0,0,0,0,783.0,1,0
Efisiensi Bukan Pemangkasan Tapi Investasi untuk Masa Depan Bangsa! 🇮🇩 Setiap rupiah yang digunakan dengan cerdas akan membawa dampak besar bagi rakyat! @kompascom #EfisiensiUntukMasaDepan #AnggaranBijak #InvestasiUntukRakyat #IndonesiaMaju #SejahteraBersama https://t.co/1xbw3eCy1y,efisiensi mangkas investasi bangsa rupiah cerdas dampak rakyat,https://x.com/undefined/status/1892469818583908750,https://pbs.twimg.com/media/GkNnRA3bUAI5w1F.jpg,1825382097038856192,1892469818583908750,Thu Feb 20 07:02:19 +0000 2025,08/01/2024,1 Tahun 8 Bulan,AgungLa03498428,0,0,0,0,0,0,119.0,1,0
Ihsg balik ke 6000an https://t.co/PZosFdBZjh,ihsg 6000an,https://x.com/undefined/status/1886256090624729206,https://pbs.twimg.com/media/Gi1T6ibaQAABOtc.jpg,1811741844159758336,1886256090624729206,2025-02-03 3:31:11,2024-07-01,1 Tahun 2 Bulan,jegerjawa,0,0,0,0,0,0,29.0,1,1
IHSG Ditutup Melemah Tipis https://t.co/NGaABkZXOW https://t.co/U5CLjfbbjF,ihsg tutup lemah tipis,https://x.com/undefined/status/1849034590431883549,https://pbs.twimg.com/media/GakXKWZa0AA9IPP.jpg,155169715,1849034590431883549,2024-10-23 10:26:14,2010-06-01,15 Tahun 3 Bulan,soloposdotcom,1,0,0,0,0,0,66000.0,1,1
Cita Prabowo danantara Terbesar di dunia #Danantara https://t.co/3zwQKsbU2C,cita prabowo danantara besar dunia,https://x.com/undefined/status/1898272305790472703,https://pbs.twimg.com/media/GlgEmjgbwAAHEje.jpg,1564436564855234560,1898272297439449145,Sat Mar 08 07:19:20 +0000 2025,08/01/2022,3 tahun 1 bulan,kharism79,0,0.0,0,1,0,1,320.0,1,0
nanti malem jangan lupa ikutan Flash Sale Toyota Calya seharga SERIBU RUPIAH (Rp1.000) nih dan masih Banyak produk menarik lainnya! loh #ShopeeLiveMobilRP1000 https://t.co/tS6sxcie0n https://t.co/PsiixsX0X3,malam lupa ikut flash sale toyota calya harga ribu rupiah rp1 produk tarik loh,https://x.com/undefined/status/1896102659868017116,https://pbs.twimg.com/media/GlBPUjLaUAAsO8r.jpg,1705130083621679104,1896102659868017116,Sun Mar 02 07:37:56 +0000 2025,09/01/2023,2 Tahun 8 Bulan,erenm_ark,0,0,0,0,0,0,174.0,1,0
Danantara Indonesia berkomitmen untuk mendorong transformasi ekonomi dengan pendekatan profesional dan menerapkan good governance. Danantara Indonesia berkomitmen untuk meningkatkan efisiensi aset menarik investasi global dan memperkuat daya saing Indonesia di sektor strategis https://t.co/s2MkhRvumr,danantara indonesia komitmen dorong transformasi ekonomi dekat profesional terap good governance danantara indonesia komitmen efisiensi aset tarik investasi global kuat daya saing indonesia sektor strategis,https://x.com/undefined/status/1899642123500278049,https://pbs.twimg.com/media/GlziReKakAA3npr.jpg,1358952377609408513,1899642123500278049,Wed Mar 12 02:02:30 +0000 2025,02/01/2021,4 tahun 7 bulan,NabilaKeisha7,0,0.0,0,1,0,0,30.0,1,0
Kehadiran Danantara dapat meningkatkan perekonomian Nasional #DanantaraPorosInvestasi https://t.co/fnSGxdyt1q,hadir danantara ekonomi nasional,https://x.com/undefined/status/1896763153570242578,https://pbs.twimg.com/media/GlKn1IrX0AQHUi_.jpg,3896382861,1896763153570242578,Tue Mar 04 03:22:30 +0000 2025,10/01/2015,9 tahun 11 bulan,gerbang_utama,0,0.0,0,1,0,0,188.0,1,0
Met hari Selasa! ️ Selain semangat karena #TimnasDay pagi ini kamu uda ngapain aja? Pastinya harus punya rencana investasi dong! Kabar baiknya hari ini IHSG diprediksi menguat. Ada beberapa sektor yang bisa kamu perhatikan juga loh. Coba deh cek rekomendasi MinDX satu ini https://t.co/bCTwzJ3Qos,selamat semangat pagi pasti rencana investasi kabar baik ihsg prediksi kuat sektor perhati loh coba deh cek rekomendasi mindx,https://x.com/undefined/status/1846003541976273138,https://pbs.twimg.com/media/GZ5SbxJb0AAy_ht.jpg,1488712320495009792,1846003541976273138,2024-10-15 1:41:56,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,1,1294.0,1,1
Pengumuman Dewan Pengurus Danantara membuat saham perbankan balik arah. Eiitsss dahhh puter balik dulu kita bareng om pandu https://t.co/YzawvxzesC,umum dewan urus danantara saham perban arah eiitsss dahhh puter bareng om pandu,https://x.com/undefined/status/1904069803402502295,https://pbs.twimg.com/media/GmydMESa8AATojs.png,1409160713252179975,1904069803402502295,Mon Mar 24 07:16:31 +0000 2025,06/01/2021,4 tahun 3 bulan,SobatBandar,0,1.0,1,0,2,20,22000.0,1,1
Danantara berperan penting dalam mempercepat dan mengakselerasi realisasi investasi melalui berbagai mekanisme yang inovatif guna mendukung pembangunan ekonomi yang inklusif dan berdaya saing. #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/f7GkpRh66O,danantara peran cepat akselerasi realisasi investasi mekanisme inovatif dukung bangun ekonomi inklusif daya saing,https://x.com/undefined/status/1900004903285907474,https://pbs.twimg.com/media/Gl4sYqNaUAAvd65.jpg,1707577428300976128,1900004903285907474,Thu Mar 13 02:04:03 +0000 2025,09/01/2023,2 tahun 0 bulan,arkan_aksawa,0,0.0,0,0,0,0,43.0,1,0
Konektivitas inovasi dan kolaborasi! Danantara hadir untuk menciptakan solusi terbaik bagi Indonesia. 🇮🇩 #DanantaraBerdaya https://t.co/RFPQZc5BDU,konektivitas inovasi kolaborasi danantara hadir cipta solusi baik indonesia,https://x.com/undefined/status/1902207403132948883,https://pbs.twimg.com/media/GmX_gZfa8AEiFnC.jpg,1700521084314120193,1902207403132948883,Wed Mar 19 03:56:00 +0000 2025,09/01/2023,2 tahun 0 bulan,VaniaZerah,0,0.0,0,0,0,0,5.0,1,0
Rekapitulasi IHSG seminggu sebelum dan sesudah Pemilu 1 minggu menuju hari H secara umum positif atau minimal flat seperti 2019 1 minggu setelah hari H 2 kali positif dan 2 kali negatif Kalau beli dari 1 minggu sebelum hingga 1 minggu setelah 3 kali positif 1 kali negatif https://t.co/DB2qtPs0pJ,rekapitulasi ihsg minggu milu positif minimal flat positif negatif beli positif negatif,https://x.com/undefined/status/1754410583628431846,https://pbs.twimg.com/media/GFjpt2AakAAkMKX.png,574453228,1754410568927391917,2024-07-15 9:17:55,2012-05-01,13 Tahun 4 Bulan,Rudiyanto_zh,0,1,0,1,0,3,27600.0,0,1
Walau tadi pagi mood mellow karena IHSG diprediksi melemah liat penutupan hari ini dimana market menguat +0.04% ke level 7 083.28 auto good mood sih Hehe malam gajadi chaos karena porto menghijau biar besok investasimu menggebu jangan lupa cek rekap marketnya yaa TemanDX https://t.co/UxGQqz0vte,pagi mood mellow ihsg prediksi lemah lihat tutup market kuat level auto good mood sih he malam gajadi chaos porto hijau biar besok investasi gebu lupa cek rekap marketnya temandx,https://x.com/undefined/status/1876664261004689641,https://pbs.twimg.com/media/Ggs9wNYbkAENjwX.jpg,1488712320495009792,1876664261004689641,2025-01-07 16:16:41,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,1,1294.0,1,1
@heior11 BBRI AING JUGA MENGSEDIH COKKKK GRGR DANANTARA https://t.co/NcqocVMBby,bbri mengsedih cokkkk grgr danantara,https://x.com/undefined/status/1896203185569870070,https://pbs.twimg.com/media/GlCqvriaUAAQ79L.jpg,1647079766,1896164508999241832,Sun Mar 02 14:17:23 +0000 2025,08/01/2013,12 tahun 1 bulan,gre_gii,0,0.0,0,2,0,0,97.0,1,0
Jika dilihat dari awal publikasi kinerja trading sudah tumbuh sebesar 61 87% Posisinya berada diatas kinerja IHSG yg tumbuh sebesar 18 97% jika dibandingkan dalam periode yg sama https://t.co/lIU3mMw52O,publikasi kerja trading tumbuh posisi atas kerja ihsg tumbuh banding periode,https://x.com/undefined/status/1882736488087175499,https://pbs.twimg.com/media/GiDSvcFbkAAbTve.png,67387899,1882736466771738832,2025-01-24 10:25:32,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,482.0,1,1
Danantara menjadi langkah besar dalam menciptakan sistem manajemen aset yang lebih transparan efisien dan berdampak bagi pembangunan nasional. https://t.co/3K14Bft8TK,danantara langkah cipta sistem manajemen aset transparan efisien dampak bangun nasional,https://x.com/undefined/status/1897513390420988323,https://pbs.twimg.com/media/GlVSXmLbIAA7ZU5.jpg,1356999345866895360,1897513390420988323,Thu Mar 06 05:03:41 +0000 2025,02/01/2021,4 tahun 7 bulan,pengusahacanti1,0,0.0,0,0,0,0,462.0,1,0
BBNI sentuh lower low ihsg https://t.co/W4YaC4Nmwn,bbni sentuh lower ihsg,https://x.com/undefined/status/1902942657523138652,https://pbs.twimg.com/media/GmicOZvakAALXHz.png,1260798424393211904,1902942657523138652,2025-03-21 4:37:39,2020-05-01,5 Tahun 4 Bulan,TradingDiary2,0,1,0,5,1,14,85700.0,1,1
Jika dilihat dari teknikal dan foreign flow besar kemungkinan IHSG akan melanjutkan pelemahan pada perdagangan hari ini untuk yang ke-5 hari berturut-turut. Support IHSG berada di level 7.000 sedangkan resistance 7.192. Dapatkan berita terbaru di: https://t.co/h1xoaj4aFS https://t.co/LmqSmQtGiJ,teknikal foreign flow ihsg lanjut lemah dagang ke5 berturutturut support ihsg level resistance dapat berita baru,https://x.com/undefined/status/1869198290191106158,https://pbs.twimg.com/media/GfC57x4awAAqEdt.jpg,2803334178,1869198290191106158,2024-12-18 1:49:35,2014-09-01,11 Tahun 0 Bulan,indopremier,1,1,0,0,0,0,78500.0,1,1
Dilengkapi dengan teknologi keamanan yang canggih seperti benang pengaman dan hologram dalam memastikan keasliannya dan melindunginya dari pemalsuan uang rupiah bukan hanya sekadar alat tukar dalam transaksi sehari-hari tetapi juga memiliki karakteristik yang mencerminkan https://t.co/KH1HOW9M4O,lengkap teknologi aman canggih benang kam hologram asli lindung palsu uang rupiah alat tukar transaksi seharihari milik karakteristik cermin,https://x.com/undefined/status/1892573657358336371,https://pbs.twimg.com/media/GkPFl5sXUAAPixV.jpg,1835581346783358976,1892573657358336371,Thu Feb 20 13:54:56 +0000 2025,09/01/2024,1 Tahun 8 Bulan,satugenbi,0,1,0,0,0,1,519.0,1,1
